user_id,product_id,interaction_type,timestamp,rating
U00323,P0148,view,2025-11-08 05:29:19.850979,
U00951,P0093,view,2025-07-13 05:29:19.850983,
U00212,P0032,view,2025-06-02 05:29:19.850987,
U00115,P0109,view,2026-02-21 05:29:19.850991,
U00485,P0121,view,2025-05-15 05:29:19.850995,
U00294,P0013,view,2025-06-09 05:29:19.850999,
U00239,P0039,view,2025-10-02 05:29:19.851004,
U00112,P0154,view,2025-11-08 05:29:19.851008,
U00571,P0079,view,2025-04-20 05:29:19.851012,
U00577,P0152,cart,2025-07-12 05:29:19.851016,
U00644,P0117,purchase,2025-11-03 05:29:19.851022,3.7
U00713,P0095,cart,2025-04-13 05:29:19.851026,
U00701,P0024,cart,2025-11-10 05:29:19.851030,
U00168,P0101,purchase,2025-07-15 05:29:19.851035,4.4
U00637,P0146,purchase,2026-01-11 05:29:19.851039,4.1
U00599,P0154,view,2025-11-18 05:29:19.851043,
U00764,P0114,cart,2025-08-04 05:29:19.851048,
U00749,P0187,purchase,2025-10-14 05:29:19.851053,4.7
U00282,P0098,cart,2025-12-10 05:29:19.851057,
U00060,P0069,purchase,2025-08-03 05:29:19.851062,4.4
U00993,P0126,view,2025-08-13 05:29:19.851066,
U00726,P0140,view,2025-12-13 05:29:19.851070,
U00091,P0011,cart,2025-10-03 05:29:19.851074,
U00980,P0196,view,2026-01-03 05:29:19.851078,
U00455,P0035,cart,2025-11-22 05:29:19.851083,
U00342,P0186,purchase,2025-06-17 05:29:19.851087,4.4
U00730,P0165,view,2025-07-07 05:29:19.851091,
U00233,P0064,view,2025-09-30 05:29:19.851096,
U00863,P0027,purchase,2025-04-13 05:29:19.851100,3.9
U00670,P0123,view,2025-12-03 05:29:19.851105,
U00557,P0200,purchase,2025-05-23 05:29:19.851110,4.4
U00328,P0134,view,2025-09-02 05:29:19.851114,
U00715,P0009,purchase,2026-02-21 05:29:19.851119,3.6
U00379,P0101,cart,2025-07-01 05:29:19.851123,
U00522,P0097,purchase,2025-12-24 05:29:19.851128,4.2
U00045,P0153,view,2025-04-12 05:29:19.851131,
U00817,P0175,view,2025-11-16 05:29:19.851136,
U00744,P0177,cart,2025-08-18 05:29:19.851140,
U00467,P0110,purchase,2025-06-04 05:29:19.851145,3.6
U00811,P0128,purchase,2025-06-22 05:29:19.851150,4.8
U00513,P0042,cart,2026-01-26 05:29:19.851154,
U00885,P0018,view,2025-07-01 05:29:19.851158,
U00415,P0150,purchase,2025-05-21 05:29:19.851163,3.7
U00795,P0065,view,2025-11-14 05:29:19.851167,
U00405,P0143,cart,2025-07-27 05:29:19.851173,
U00484,P0063,purchase,2025-07-24 05:29:19.851180,4.0
U00377,P0143,purchase,2025-03-30 05:29:19.851185,4.6
U00245,P0100,view,2025-08-30 05:29:19.851189,
U00278,P0152,purchase,2025-06-15 05:29:19.851194,5.0
U00647,P0166,view,2025-05-24 05:29:19.851199,
U00815,P0012,cart,2025-09-27 05:29:19.851204,
U00955,P0097,view,2025-07-27 05:29:19.851208,
U00640,P0175,view,2025-06-07 05:29:19.851212,
U00343,P0060,cart,2025-04-19 05:29:19.851216,
U00579,P0007,view,2025-08-03 05:29:19.851220,
U00395,P0184,purchase,2025-03-23 05:29:19.851225,4.7
U00993,P0026,cart,2025-04-29 05:29:19.851229,
U00839,P0078,purchase,2026-02-16 05:29:19.851234,3.5
U00719,P0063,cart,2025-06-06 05:29:19.851238,
U00366,P0189,view,2025-04-16 05:29:19.851242,
U00994,P0190,purchase,2025-07-03 05:29:19.851250,4.9
U00650,P0164,purchase,2025-08-24 05:29:19.851259,4.4
U00016,P0032,cart,2025-11-30 05:29:19.851279,
U00597,P0137,view,2025-11-17 05:29:19.851283,
U00747,P0104,view,2025-04-29 05:29:19.851287,
U00273,P0056,purchase,2025-06-20 05:29:19.851292,4.3
U00160,P0003,purchase,2025-04-16 05:29:19.851297,4.9
U00996,P0014,view,2025-04-12 05:29:19.851301,
U00532,P0172,cart,2025-11-23 05:29:19.851305,
U00121,P0200,purchase,2025-12-07 05:29:19.851310,4.8
U00905,P0134,purchase,2025-12-21 05:29:19.851314,4.7
U00841,P0165,view,2025-10-03 05:29:19.851319,
U01000,P0024,cart,2026-01-16 05:29:19.851323,
U00193,P0091,cart,2026-01-03 05:29:19.851327,
U00027,P0083,view,2025-09-03 05:29:19.851331,
U00863,P0057,purchase,2025-07-29 05:29:19.851336,4.8
U00019,P0123,purchase,2025-11-17 05:29:19.851340,3.6
U00289,P0156,cart,2025-10-08 05:29:19.851345,
U00169,P0084,purchase,2025-07-18 05:29:19.851349,3.5
U00351,P0051,cart,2025-09-24 05:29:19.851354,
U00274,P0020,cart,2025-04-10 05:29:19.851358,
U00287,P0096,cart,2025-05-17 05:29:19.851362,
U00266,P0090,purchase,2026-02-06 05:29:19.851366,3.8
U00867,P0144,purchase,2025-06-12 05:29:19.851371,3.6
U00540,P0020,purchase,2025-06-20 05:29:19.851376,4.9
U00692,P0058,view,2025-07-02 05:29:19.851380,
U00861,P0101,cart,2025-03-15 05:29:19.851384,
U00117,P0117,view,2025-04-22 05:29:19.851388,
U00735,P0115,cart,2025-05-19 05:29:19.851393,
U00766,P0076,view,2025-08-29 05:29:19.851397,
U00463,P0163,purchase,2025-08-13 05:29:19.851402,3.8
U00606,P0086,view,2025-06-19 05:29:19.851406,
U00958,P0155,cart,2025-09-14 05:29:19.851410,
U00234,P0063,cart,2025-10-12 05:29:19.851414,
U00355,P0035,cart,2025-04-25 05:29:19.851418,
U00810,P0006,cart,2025-11-25 05:29:19.851424,
U00421,P0134,purchase,2025-08-09 05:29:19.851429,4.7
U00782,P0191,view,2025-11-28 05:29:19.851434,
U00858,P0005,view,2025-06-23 05:29:19.851438,
U00041,P0127,purchase,2025-12-15 05:29:19.851442,4.2
U00396,P0060,cart,2025-06-02 05:29:19.851447,
U00123,P0164,view,2025-09-03 05:29:19.851451,
U00939,P0038,cart,2025-12-31 05:29:19.851455,
U00185,P0071,cart,2025-04-13 05:29:19.851460,
U00913,P0118,view,2025-11-19 05:29:19.851464,
U00461,P0172,cart,2025-12-30 05:29:19.851468,
U00551,P0181,view,2025-06-05 05:29:19.851472,
U00134,P0064,purchase,2025-05-02 05:29:19.851477,4.0
U00564,P0171,cart,2025-05-19 05:29:19.851482,
U00675,P0139,view,2025-04-07 05:29:19.851486,
U00473,P0067,purchase,2025-03-10 05:29:19.851491,3.6
U00506,P0005,cart,2025-07-27 05:29:19.851495,
U00993,P0120,cart,2025-07-22 05:29:19.851499,
U00993,P0190,view,2025-06-23 05:29:19.851503,
U00070,P0028,cart,2026-01-08 05:29:19.851507,
U00257,P0077,view,2026-01-05 05:29:19.851511,
U00755,P0055,purchase,2025-04-20 05:29:19.851516,4.5
U00470,P0006,purchase,2025-06-20 05:29:19.851521,3.6
U00081,P0167,cart,2025-03-29 05:29:19.851530,
U00688,P0140,cart,2025-10-09 05:29:19.851536,
U00743,P0190,view,2026-01-05 05:29:19.851542,
U00676,P0079,cart,2026-02-22 05:29:19.851548,
U00875,P0058,purchase,2025-05-24 05:29:19.851553,4.8
U00176,P0121,cart,2026-01-23 05:29:19.851558,
U00081,P0139,purchase,2025-08-24 05:29:19.851563,3.8
U00376,P0044,purchase,2025-06-19 05:29:19.851568,3.9
U00580,P0002,cart,2026-01-20 05:29:19.851572,
U00380,P0032,cart,2025-04-14 05:29:19.851576,
U00322,P0168,view,2025-11-15 05:29:19.851580,
U00092,P0013,cart,2025-09-27 05:29:19.851584,
U00858,P0167,view,2025-09-30 05:29:19.851591,
U00796,P0163,purchase,2025-12-08 05:29:19.851596,3.8
U00325,P0035,cart,2026-01-12 05:29:19.851600,
U00982,P0040,view,2025-08-24 05:29:19.851604,
U00829,P0110,cart,2026-01-28 05:29:19.851608,
U00143,P0114,cart,2025-05-20 05:29:19.851612,
U00105,P0070,purchase,2025-10-20 05:29:19.851617,5.0
U00676,P0158,purchase,2025-11-14 05:29:19.851621,4.8
U00127,P0195,cart,2025-04-03 05:29:19.851625,
U00083,P0101,cart,2025-06-04 05:29:19.851629,
U00545,P0050,purchase,2025-04-28 05:29:19.851634,3.7
U00897,P0170,cart,2025-09-01 05:29:19.851639,
U00611,P0107,cart,2025-09-05 05:29:19.851643,
U00197,P0083,cart,2025-03-09 05:29:19.851647,
U00157,P0182,cart,2025-12-14 05:29:19.851651,
U00409,P0068,purchase,2025-10-19 05:29:19.851655,3.6
U00974,P0050,purchase,2025-05-15 05:29:19.851663,3.6
U00334,P0093,purchase,2025-08-01 05:29:19.851668,3.9
U00426,P0091,purchase,2025-11-04 05:29:19.851673,3.9
U00723,P0129,view,2025-06-19 05:29:19.851677,
U00584,P0113,cart,2025-04-24 05:29:19.851681,
U00386,P0125,purchase,2025-10-18 05:29:19.851686,3.8
U00735,P0012,cart,2025-12-19 05:29:19.851691,
U00163,P0059,view,2025-04-25 05:29:19.851695,
U00095,P0124,purchase,2026-02-09 05:29:19.851699,3.7
U00198,P0176,cart,2025-03-20 05:29:19.851704,
U00310,P0075,purchase,2026-01-18 05:29:19.851709,3.7
U00999,P0017,cart,2025-04-09 05:29:19.851713,
U00562,P0101,cart,2025-04-04 05:29:19.851717,
U00736,P0094,view,2025-08-12 05:29:19.851722,
U00660,P0121,view,2026-01-06 05:29:19.851726,
U00103,P0159,purchase,2026-02-05 05:29:19.851730,3.7
U00207,P0058,purchase,2025-10-18 05:29:19.851735,4.6
U00680,P0018,cart,2025-04-22 05:29:19.851740,
U00064,P0183,purchase,2025-05-01 05:29:19.851745,4.4
U00832,P0068,cart,2025-09-14 05:29:19.851749,
U00723,P0198,purchase,2025-06-27 05:29:19.851754,4.5
U00870,P0177,cart,2026-01-10 05:29:19.851758,
U00003,P0041,cart,2025-12-06 05:29:19.851762,
U00931,P0093,cart,2025-10-28 05:29:19.851766,
U00296,P0143,purchase,2026-01-24 05:29:19.851770,4.4
U00566,P0022,purchase,2025-08-28 05:29:19.851775,3.8
U00459,P0191,purchase,2025-06-13 05:29:19.851779,3.8
U00684,P0160,purchase,2025-05-22 05:29:19.851784,3.7
U00703,P0038,cart,2025-09-01 05:29:19.851788,
U00612,P0004,view,2025-12-29 05:29:19.851792,
U00511,P0039,cart,2025-05-23 05:29:19.851796,
U00294,P0139,view,2025-03-16 05:29:19.851800,
U00144,P0197,cart,2025-11-27 05:29:19.851804,
U00749,P0175,view,2025-11-14 05:29:19.851808,
U00789,P0137,view,2025-12-23 05:29:19.851812,
U00510,P0074,purchase,2025-11-18 05:29:19.851817,4.8
U00849,P0106,purchase,2025-11-07 05:29:19.851821,4.2
U00954,P0082,purchase,2025-05-01 05:29:19.851826,3.7
U00851,P0077,cart,2025-10-13 05:29:19.851830,
U00905,P0077,purchase,2025-09-29 05:29:19.851834,3.7
U00827,P0047,purchase,2025-10-15 05:29:19.851839,3.6
U00161,P0003,cart,2026-01-25 05:29:19.851843,
U00639,P0074,view,2025-10-06 05:29:19.851847,
U00692,P0195,view,2025-05-16 05:29:19.851851,
U00452,P0010,purchase,2025-07-10 05:29:19.851855,4.9
U00507,P0081,purchase,2025-06-15 05:29:19.851860,3.8
U00528,P0017,purchase,2025-08-30 05:29:19.851865,3.9
U00513,P0176,cart,2025-10-29 05:29:19.851869,
U00079,P0108,cart,2025-09-24 05:29:19.851873,
U00811,P0040,purchase,2025-07-12 05:29:19.851878,3.6
U00670,P0170,view,2025-12-08 05:29:19.851882,
U00691,P0056,cart,2025-05-08 05:29:19.851888,
U00861,P0083,view,2026-02-27 05:29:19.851892,
U00724,P0001,cart,2025-04-09 05:29:19.851896,
U00915,P0158,cart,2026-01-06 05:29:19.851900,
U00952,P0124,cart,2026-02-04 05:29:19.851904,
U00536,P0077,cart,2025-08-05 05:29:19.851909,
U00017,P0087,cart,2025-11-02 05:29:19.851913,
U00521,P0137,view,2025-10-18 05:29:19.851917,
U00482,P0050,purchase,2025-06-25 05:29:19.851921,4.4
U00010,P0009,cart,2025-06-04 05:29:19.851925,
U00882,P0121,cart,2025-09-10 05:29:19.851929,
U00419,P0101,cart,2025-09-27 05:29:19.851933,
U00510,P0155,view,2025-05-23 05:29:19.851937,
U00609,P0062,view,2025-12-06 05:29:19.851942,
U00946,P0102,view,2025-12-27 05:29:19.851946,
U00723,P0139,cart,2025-05-02 05:29:19.851950,
U00992,P0147,cart,2025-05-12 05:29:19.851954,
U00339,P0042,view,2025-04-21 05:29:19.851958,
U00798,P0003,cart,2025-06-18 05:29:19.851964,
U00420,P0072,cart,2025-04-24 05:29:19.851968,
U00292,P0075,purchase,2025-12-03 05:29:19.851973,4.6
U00213,P0145,cart,2026-02-14 05:29:19.851978,
U00349,P0080,purchase,2025-12-05 05:29:19.851982,3.8
U00369,P0091,view,2025-03-23 05:29:19.851986,
U00804,P0040,view,2025-05-18 05:29:19.851990,
U00470,P0071,purchase,2025-04-20 05:29:19.851995,3.6
U00110,P0116,purchase,2025-07-24 05:29:19.852000,3.6
U00182,P0151,cart,2026-02-15 05:29:19.852004,
U00737,P0146,purchase,2026-02-25 05:29:19.852009,4.7
U00493,P0083,view,2025-09-03 05:29:19.852013,
U00168,P0198,cart,2025-06-28 05:29:19.852017,
U00793,P0029,view,2026-02-13 05:29:19.852021,
U00638,P0168,view,2025-08-12 05:29:19.852025,
U00177,P0015,purchase,2025-04-28 05:29:19.852030,3.7
U00804,P0158,cart,2025-03-26 05:29:19.852034,
U00855,P0179,cart,2025-07-04 05:29:19.852038,
U00407,P0131,cart,2025-09-25 05:29:19.852042,
U00851,P0122,purchase,2025-03-26 05:29:19.852047,4.3
U00957,P0006,cart,2026-01-15 05:29:19.852051,
U00378,P0106,purchase,2025-06-05 05:29:19.852056,4.8
U00824,P0010,view,2025-12-21 05:29:19.852060,
U00566,P0113,purchase,2026-01-18 05:29:19.852065,4.5
U00822,P0037,purchase,2025-08-28 05:29:19.852069,3.5
U00984,P0125,view,2025-11-23 05:29:19.852073,
U00732,P0060,view,2025-08-31 05:29:19.852078,
U00504,P0146,purchase,2025-06-20 05:29:19.852082,4.1
U00033,P0159,purchase,2025-05-31 05:29:19.852087,4.1
U00524,P0019,purchase,2025-08-20 05:29:19.852092,3.7
U00904,P0168,view,2025-12-14 05:29:19.852095,
U00959,P0070,view,2025-04-04 05:29:19.852099,
U00543,P0053,cart,2025-09-14 05:29:19.852103,
U00665,P0181,view,2025-08-16 05:29:19.852110,
U00277,P0162,purchase,2025-12-05 05:29:19.852114,3.9
U00017,P0095,view,2025-05-24 05:29:19.852118,
U00716,P0141,purchase,2026-01-01 05:29:19.852123,4.0
U00077,P0169,view,2025-07-20 05:29:19.852128,
U00662,P0182,view,2025-05-08 05:29:19.852132,
U00316,P0015,view,2025-10-30 05:29:19.852136,
U00935,P0089,view,2025-08-26 05:29:19.852140,
U00428,P0175,cart,2025-05-11 05:29:19.852144,
U00100,P0137,purchase,2025-04-01 05:29:19.852149,4.7
U00737,P0096,cart,2025-06-27 05:29:19.852154,
U00813,P0031,cart,2026-01-08 05:29:19.852158,
U00850,P0103,purchase,2025-12-23 05:29:19.852163,4.7
U00906,P0134,purchase,2025-05-19 05:29:19.852168,3.9
U00810,P0088,cart,2025-05-29 05:29:19.852172,
U00796,P0128,cart,2025-10-29 05:29:19.852176,
U00499,P0017,cart,2025-04-29 05:29:19.852181,
U00187,P0110,view,2025-04-28 05:29:19.852185,
U00523,P0184,purchase,2026-01-11 05:29:19.852190,4.9
U00310,P0106,cart,2025-11-25 05:29:19.852194,
U00115,P0093,purchase,2025-08-02 05:29:19.852199,4.1
U00319,P0114,purchase,2025-05-18 05:29:19.852204,4.9
U00497,P0175,cart,2025-06-07 05:29:19.852208,
U00850,P0002,cart,2025-10-30 05:29:19.852212,
U00731,P0079,view,2025-08-16 05:29:19.852216,
U00877,P0096,purchase,2025-05-08 05:29:19.852220,3.8
U00950,P0121,purchase,2025-05-18 05:29:19.852225,4.1
U00945,P0076,cart,2026-02-08 05:29:19.852229,
U00777,P0171,cart,2025-07-21 05:29:19.852234,
U00821,P0047,purchase,2025-05-02 05:29:19.852238,4.9
U00928,P0056,view,2025-09-10 05:29:19.852242,
U00557,P0151,purchase,2025-09-18 05:29:19.852247,4.4
U00559,P0174,view,2025-04-16 05:29:19.852250,
U00714,P0018,view,2025-05-11 05:29:19.852254,
U00271,P0041,view,2025-07-19 05:29:19.852259,
U00154,P0148,purchase,2025-07-08 05:29:19.852264,3.6
U00952,P0044,purchase,2025-07-16 05:29:19.852268,3.6
U00655,P0017,view,2025-12-24 05:29:19.852272,
U00428,P0174,purchase,2025-07-22 05:29:19.852277,3.8
U00565,P0147,cart,2025-07-15 05:29:19.852281,
U00940,P0168,purchase,2025-07-08 05:29:19.852285,4.2
U00331,P0041,view,2025-07-22 05:29:19.852289,
U00099,P0137,view,2025-09-22 05:29:19.852293,
U00518,P0137,view,2025-03-17 05:29:19.852297,
U00468,P0052,cart,2025-05-11 05:29:19.852301,
U00747,P0048,view,2026-01-11 05:29:19.852305,
U00012,P0013,view,2025-06-15 05:29:19.852314,
U00024,P0112,cart,2025-06-16 05:29:19.852321,
U00750,P0081,view,2026-01-07 05:29:19.852327,
U00776,P0067,cart,2025-05-27 05:29:19.852331,
U00969,P0185,cart,2025-09-10 05:29:19.852336,
U00776,P0060,view,2025-03-26 05:29:19.852340,
U00320,P0170,purchase,2025-07-20 05:29:19.852348,4.1
U00259,P0082,purchase,2025-05-22 05:29:19.852355,4.7
U00216,P0082,purchase,2025-08-20 05:29:19.852359,4.0
U00495,P0118,purchase,2025-05-25 05:29:19.852364,3.8
U00100,P0133,view,2026-01-01 05:29:19.852368,
U00200,P0050,purchase,2025-10-08 05:29:19.852374,3.7
U00465,P0035,purchase,2026-01-26 05:29:19.852378,4.0
U00383,P0139,cart,2026-01-04 05:29:19.852382,
U00083,P0006,view,2025-09-04 05:29:19.852386,
U00714,P0132,view,2025-04-13 05:29:19.852390,
U00989,P0053,view,2025-03-07 05:29:19.852394,
U00591,P0046,cart,2026-02-18 05:29:19.852398,
U00141,P0159,purchase,2025-03-13 05:29:19.852403,3.5
U00855,P0158,view,2025-05-22 05:29:19.852408,
U00534,P0182,view,2025-05-19 05:29:19.852412,
U00522,P0067,cart,2025-04-28 05:29:19.852416,
U00902,P0064,cart,2025-11-25 05:29:19.852420,
U00083,P0134,purchase,2025-09-07 05:29:19.852425,4.9
U00965,P0077,cart,2025-08-13 05:29:19.852429,
U00536,P0111,purchase,2025-05-11 05:29:19.852433,4.2
U00530,P0173,cart,2025-09-11 05:29:19.852438,
U00695,P0119,cart,2025-04-02 05:29:19.852442,
U00268,P0170,view,2025-03-08 05:29:19.852446,
U00169,P0165,purchase,2025-03-23 05:29:19.852450,3.9
U00891,P0071,view,2025-10-17 05:29:19.852454,
U00679,P0043,view,2025-03-02 05:29:19.852459,
U00801,P0060,purchase,2025-08-23 05:29:19.852464,4.8
U00471,P0080,purchase,2025-05-17 05:29:19.852470,4.1
U00047,P0095,purchase,2026-01-14 05:29:19.852475,5.0
U00519,P0139,purchase,2025-11-19 05:29:19.852480,4.7
U00654,P0028,cart,2025-11-21 05:29:19.852484,
U00845,P0089,purchase,2025-11-27 05:29:19.852489,4.2
U00384,P0076,cart,2025-12-01 05:29:19.852493,
U00817,P0019,purchase,2025-10-14 05:29:19.852498,4.7
U00587,P0119,purchase,2025-12-26 05:29:19.852503,5.0
U00030,P0035,view,2025-03-24 05:29:19.852507,
U00917,P0103,purchase,2026-02-25 05:29:19.852511,4.4
U00844,P0156,view,2025-04-05 05:29:19.852516,
U00555,P0164,view,2025-05-22 05:29:19.852520,
U00905,P0107,view,2025-05-13 05:29:19.852524,
U00219,P0030,cart,2025-07-08 05:29:19.852528,
U00056,P0158,cart,2025-05-06 05:29:19.852532,
U00077,P0165,view,2026-01-18 05:29:19.852536,
U00779,P0194,purchase,2025-05-02 05:29:19.852540,3.9
U00520,P0162,view,2025-11-01 05:29:19.852544,
U00180,P0135,purchase,2026-01-09 05:29:19.852549,3.6
U00109,P0117,view,2026-02-10 05:29:19.852553,
U00991,P0078,purchase,2026-01-07 05:29:19.852558,4.6
U00651,P0055,view,2025-05-25 05:29:19.852562,
U00669,P0140,purchase,2026-01-14 05:29:19.852566,4.0
U00876,P0015,view,2026-01-19 05:29:19.852571,
U00102,P0194,view,2025-04-06 05:29:19.852577,
U00881,P0108,purchase,2026-02-04 05:29:19.852581,3.8
U00870,P0072,view,2025-06-04 05:29:19.852586,
U00589,P0154,cart,2026-03-01 05:29:19.852593,
U00008,P0039,cart,2025-06-26 05:29:19.852601,
U00093,P0097,purchase,2025-03-09 05:29:19.852608,3.9
U00709,P0033,view,2025-08-04 05:29:19.852626,
U00310,P0163,purchase,2025-11-24 05:29:19.852632,4.6
U00600,P0143,purchase,2026-01-09 05:29:19.852637,4.8
U00172,P0040,cart,2025-12-22 05:29:19.852642,
U00811,P0153,view,2026-01-05 05:29:19.852646,
U00956,P0180,purchase,2025-05-03 05:29:19.852650,3.5
U00049,P0119,purchase,2025-06-03 05:29:19.852655,3.5
U00051,P0042,cart,2025-07-31 05:29:19.852659,
U00468,P0007,view,2025-05-17 05:29:19.852664,
U00052,P0152,cart,2025-04-12 05:29:19.852668,
U00619,P0017,cart,2025-12-12 05:29:19.852672,
U00907,P0156,cart,2025-05-02 05:29:19.852677,
U00587,P0092,cart,2025-04-01 05:29:19.852681,
U00763,P0011,view,2025-09-22 05:29:19.852685,
U00739,P0004,cart,2025-04-25 05:29:19.852689,
U00468,P0185,cart,2025-07-13 05:29:19.852693,
U00517,P0173,view,2025-11-17 05:29:19.852697,
U00428,P0068,view,2025-03-04 05:29:19.852701,
U00646,P0192,purchase,2025-06-13 05:29:19.852705,4.9
U00444,P0131,cart,2025-10-25 05:29:19.852710,
U00716,P0110,purchase,2026-01-04 05:29:19.852714,3.8
U00810,P0107,cart,2025-03-29 05:29:19.852719,
U00824,P0001,purchase,2025-08-01 05:29:19.852723,4.0
U00050,P0145,purchase,2026-01-27 05:29:19.852728,4.4
U00452,P0036,cart,2025-03-16 05:29:19.852732,
U00616,P0068,cart,2025-12-23 05:29:19.852736,
U00266,P0088,cart,2026-01-22 05:29:19.852740,
U00383,P0174,purchase,2025-06-22 05:29:19.852745,3.7
U00587,P0022,cart,2025-11-03 05:29:19.852749,
U00761,P0014,cart,2026-01-22 05:29:19.852755,
U00735,P0077,view,2026-01-21 05:29:19.852759,
U00562,P0020,view,2025-06-21 05:29:19.852764,
U00656,P0091,cart,2025-05-28 05:29:19.852767,
U00365,P0027,view,2026-02-09 05:29:19.852771,
U00199,P0110,view,2025-05-14 05:29:19.852775,
U00743,P0092,view,2026-01-14 05:29:19.852780,
U00839,P0103,view,2025-12-30 05:29:19.852783,
U00757,P0053,view,2025-12-22 05:29:19.852788,
U00658,P0091,view,2025-09-16 05:29:19.852791,
U00736,P0061,view,2025-06-04 05:29:19.852795,
U00359,P0199,view,2026-01-24 05:29:19.852799,
U00464,P0162,purchase,2025-09-19 05:29:19.852804,4.8
U00330,P0033,cart,2025-09-14 05:29:19.852808,
U00406,P0092,cart,2025-09-11 05:29:19.852812,
U00279,P0118,view,2025-11-09 05:29:19.852816,
U00539,P0058,purchase,2025-11-29 05:29:19.852823,4.8
U00449,P0139,view,2025-11-26 05:29:19.852827,
U00053,P0159,cart,2026-02-17 05:29:19.852831,
U00097,P0121,purchase,2025-08-26 05:29:19.852836,4.1
U00507,P0034,cart,2025-06-16 05:29:19.852840,
U00744,P0080,purchase,2025-11-02 05:29:19.852844,3.9
U00082,P0134,cart,2026-01-27 05:29:19.852849,
U00399,P0052,cart,2025-03-29 05:29:19.852853,
U00829,P0067,purchase,2025-09-11 05:29:19.852858,4.8
U00869,P0070,cart,2025-11-02 05:29:19.852862,
U00534,P0071,purchase,2025-09-03 05:29:19.852866,4.0
U00075,P0124,cart,2025-08-27 05:29:19.852871,
U00192,P0021,purchase,2025-08-03 05:29:19.852875,4.1
U00115,P0007,purchase,2025-06-04 05:29:19.852880,4.5
U00318,P0005,purchase,2026-02-18 05:29:19.852885,4.3
U00888,P0186,view,2025-12-11 05:29:19.852890,
U00446,P0088,view,2025-10-13 05:29:19.852894,
U00415,P0103,purchase,2025-10-19 05:29:19.852899,3.6
U00041,P0054,cart,2026-01-24 05:29:19.852903,
U00197,P0165,cart,2026-02-14 05:29:19.852907,
U00292,P0003,view,2025-03-25 05:29:19.852911,
U00418,P0011,view,2026-02-12 05:29:19.852915,
U00624,P0176,purchase,2025-05-16 05:29:19.852920,3.5
U00112,P0043,purchase,2025-08-10 05:29:19.852924,4.1
U00675,P0173,cart,2025-07-02 05:29:19.852929,
U00450,P0185,view,2025-03-12 05:29:19.852933,
U00626,P0106,cart,2025-10-25 05:29:19.852937,
U00644,P0043,cart,2025-05-23 05:29:19.852941,
U00057,P0142,view,2025-05-06 05:29:19.852945,
U00363,P0039,view,2025-10-08 05:29:19.852949,
U00677,P0145,purchase,2025-05-23 05:29:19.852954,4.2
U00128,P0121,purchase,2025-06-21 05:29:19.852959,4.1
U00023,P0103,cart,2025-12-23 05:29:19.852963,
U00021,P0187,cart,2026-01-03 05:29:19.852967,
U00953,P0108,purchase,2025-06-20 05:29:19.852972,4.3
U00202,P0151,purchase,2025-10-17 05:29:19.852977,4.8
U00537,P0055,cart,2025-08-14 05:29:19.852981,
U00715,P0140,cart,2025-10-02 05:29:19.852985,
U00995,P0166,view,2025-07-23 05:29:19.852989,
U00776,P0090,purchase,2025-10-13 05:29:19.852993,4.4
U00430,P0068,purchase,2026-01-29 05:29:19.852998,4.7
U00253,P0150,purchase,2025-12-04 05:29:19.853002,3.7
U00189,P0194,cart,2025-07-01 05:29:19.853007,
U00263,P0018,cart,2025-12-22 05:29:19.853011,
U00280,P0160,cart,2025-10-12 05:29:19.853014,
U00046,P0185,cart,2025-08-23 05:29:19.853018,
U00984,P0128,cart,2025-04-27 05:29:19.853023,
U00194,P0057,purchase,2025-07-29 05:29:19.853027,4.7
U00393,P0105,purchase,2025-04-02 05:29:19.853032,4.4
U00088,P0191,cart,2026-02-12 05:29:19.853037,
U00655,P0063,cart,2026-01-01 05:29:19.853041,
U00500,P0115,view,2025-03-15 05:29:19.853047,
U00754,P0110,purchase,2025-06-01 05:29:19.853052,3.7
U00990,P0142,cart,2025-08-20 05:29:19.853056,
U00181,P0061,purchase,2025-10-13 05:29:19.853061,4.0
U00373,P0110,purchase,2025-05-28 05:29:19.853066,5.0
U00672,P0094,view,2025-08-06 05:29:19.853070,
U00691,P0056,cart,2025-06-04 05:29:19.853074,
U00473,P0143,view,2025-08-31 05:29:19.853079,
U00737,P0190,cart,2025-06-11 05:29:19.853083,
U00838,P0008,purchase,2025-12-25 05:29:19.853088,3.9
U00617,P0021,view,2026-01-08 05:29:19.853092,
U00992,P0041,cart,2026-01-30 05:29:19.853097,
U00906,P0176,purchase,2026-02-26 05:29:19.853101,4.4
U00178,P0178,cart,2025-12-04 05:29:19.853106,
U00451,P0056,purchase,2025-06-23 05:29:19.853110,4.4
U00811,P0087,purchase,2025-07-01 05:29:19.853116,3.9
U00389,P0102,view,2025-04-16 05:29:19.853120,
U00004,P0105,view,2025-05-19 05:29:19.853124,
U00474,P0069,view,2025-04-07 05:29:19.853131,
U00264,P0186,cart,2025-06-20 05:29:19.853135,
U00767,P0181,view,2026-02-21 05:29:19.853139,
U00987,P0105,view,2025-12-29 05:29:19.853144,
U00170,P0143,purchase,2025-11-30 05:29:19.853148,4.5
U00019,P0182,purchase,2025-07-23 05:29:19.853153,4.8
U00601,P0133,purchase,2025-08-12 05:29:19.853157,4.1
U00563,P0022,purchase,2025-10-06 05:29:19.853162,4.0
U00552,P0101,purchase,2025-11-01 05:29:19.853167,3.6
U00248,P0024,cart,2026-02-20 05:29:19.853171,
